,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,n_panel
3147,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,8.0
3148,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,9.0
3149,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,10.0
3150,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,11.0
3151,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,12.0
3152,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,13.0
3153,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,14.0
3154,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,15.0
3155,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,16.0
3156,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,17.0
3157,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,18.0
3158,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,19.0
3159,14.0,7.0,6.0,41.0,-18.848372857552775,74.81899018039846,7.5,84.6,20.0
3160,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,1.0
3161,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,2.0
3162,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,3.0
3163,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,4.0
3164,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,5.0
3165,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,6.0
3166,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,7.0
3167,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,8.0
3168,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,9.0
3169,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,10.0
3170,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,11.0
3171,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,12.0
3172,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,13.0
3173,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,14.0
3174,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,15.0
3175,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,16.0
3176,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,17.0
3177,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,18.0
3178,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,19.0
3179,3.0,2.0,4.0,0.0,-25.393216403008925,128.3832738995477,19.8,26.9,20.0
3180,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,1.0
3181,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,2.0
3182,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,3.0
3183,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,4.0
3184,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,5.0
3185,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,6.0
3186,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,7.0
3187,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,8.0
3188,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,9.0
3189,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,10.0
3190,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,11.0
3191,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,12.0
3192,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,13.0
3193,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,14.0
3194,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,15.0
3195,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,16.0
3196,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,17.0
3197,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,18.0
3198,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,19.0
3199,17.0,12.0,21.0,0.0,-17.31456832114408,230.1591453193345,24.3,22.6,20.0
3200,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,1.0
3201,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,2.0
3202,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,3.0
3203,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,4.0
3204,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,5.0
3205,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,6.0
3206,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,7.0
3207,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,8.0
3208,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,9.0
3209,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,10.0
3210,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,11.0
3211,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,12.0
3212,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,13.0
3213,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,14.0
3214,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,15.0
3215,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,16.0
3216,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,17.0
3217,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,18.0
3218,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,19.0
3219,14.0,12.0,4.0,0.0,-17.81111446982827,130.0899853760978,20.1,25.6,20.0
3220,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,1.0
3221,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,2.0
3222,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,3.0
3223,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,4.0
3224,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,5.0
3225,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,6.0
3226,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,7.0
3227,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,8.0
3228,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,9.0
3229,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,10.0
3230,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,11.0
3231,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,12.0
3232,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,13.0
3233,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,14.0
3234,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,15.0
3235,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,16.0
3236,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,17.0
3237,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,18.0
3238,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,19.0
3239,19.0,8.0,18.0,0.0,2.206499736724254,286.17878631233583,13.1,33.9,20.0
3240,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,1.0
3241,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,2.0
3242,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,3.0
3243,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,4.0
3244,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,5.0
3245,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,6.0
3246,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,7.0
3247,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,8.0
3248,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,9.0
3249,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,10.0
3250,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,11.0
3251,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,12.0
3252,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,13.0
3253,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,14.0
3254,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,15.0
3255,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,16.0
3256,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,17.0
3257,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,18.0
3258,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,19.0
3259,19.0,2.0,11.0,1055.0,59.30518091521807,62.164841342737034,35.3,8.5,20.0
3260,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,1.0
3261,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,2.0
3262,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,3.0
3263,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,4.0
3264,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,5.0
3265,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,6.0
3266,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,7.0
3267,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,8.0
3268,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,9.0
3269,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,10.0
3270,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,11.0
3271,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,12.0
3272,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,13.0
3273,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,14.0
3274,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,15.0
3275,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,16.0
3276,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,17.0
3277,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,18.0
3278,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,19.0
3279,3.0,5.0,19.0,0.0,-13.20741058300922,280.5544878827457,18.3,35.2,20.0
3280,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,1.0
3281,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,2.0
3282,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,3.0
3283,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,4.0
3284,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,5.0
3285,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,6.0
3286,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,7.0
3287,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,8.0
3288,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,9.0
3289,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,10.0
3290,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,11.0
3291,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,12.0
3292,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,13.0
3293,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,14.0
3294,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,15.0
3295,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,16.0
3296,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,17.0
3297,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,18.0
3298,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,19.0
3299,25.0,5.0,13.0,678.0,40.275960989777886,351.49137225633376,26.8,25.1,20.0
3300,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,1.0
3301,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,2.0
3302,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,3.0
3303,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,4.0
3304,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,5.0
3305,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,6.0
3306,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,7.0
3307,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,8.0
3308,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,9.0
3309,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,10.0
3310,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,11.0
3311,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,12.0
3312,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,13.0
3313,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,14.0
3314,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,15.0
3315,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,16.0
3316,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,17.0
3317,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,18.0
3318,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,19.0
3319,10.0,4.0,14.0,950.0,48.73451172656,327.9295775411365,23.2,25.0,20.0
3320,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,1.0
3321,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,2.0
3322,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,3.0
3323,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,4.0
3324,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,5.0
3325,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,6.0
3326,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,7.0
3327,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,8.0
3328,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,9.0
3329,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,10.0
3330,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,11.0
3331,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,12.0
3332,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,13.0
3333,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,14.0
3334,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,15.0
3335,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,16.0
3336,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,17.0
3337,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,18.0
3338,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,19.0
3339,13.0,8.0,0.0,0.0,-73.5310503266929,143.09031074979976,11.3,57.8,20.0
3340,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,1.0
3341,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,2.0
3342,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,3.0
3343,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,4.0
3344,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,5.0
3345,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,6.0
3346,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,7.0
3347,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,8.0
3348,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,9.0
3349,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,10.0
3350,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,11.0
3351,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,12.0
3352,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,13.0
3353,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,14.0
3354,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,15.0
3355,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,16.0
3356,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,17.0
3357,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,18.0
3358,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,19.0
3359,19.0,3.0,1.0,0.0,-60.393358255116226,171.90823730948674,19.1,20.0,20.0
3360,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,1.0
3361,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,2.0
3362,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,3.0
3363,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,4.0
3364,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,5.0
3365,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,6.0
3366,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,7.0
3367,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,8.0
3368,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,9.0
3369,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,10.0
3370,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,11.0
3371,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,12.0
3372,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,13.0
3373,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,14.0
3374,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,15.0
3375,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,16.0
3376,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,17.0
3377,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,18.0
3378,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,19.0
3379,3.0,10.0,17.0,157.0,20.21057952549845,277.1356210338567,24.4,10.4,20.0
3380,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,1.0
3381,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,2.0
3382,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,3.0
3383,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,4.0
3384,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,5.0
3385,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,6.0
3386,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,7.0
3387,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,8.0
3388,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,9.0
3389,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,10.0
3390,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,11.0
3391,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,12.0
3392,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,13.0
3393,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,14.0
3394,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,15.0
3395,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,16.0
3396,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,17.0
3397,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,18.0
3398,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,19.0
3399,25.0,3.0,15.0,557.0,45.410244332286695,306.3351221096932,32.9,21.4,20.0
3400,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,1.0
3401,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,2.0
3402,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,3.0
3403,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,4.0
3404,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,5.0
3405,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,6.0
3406,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,7.0
3407,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,8.0
3408,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,9.0
3409,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,10.0
3410,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,11.0
3411,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,12.0
3412,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,13.0
3413,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,14.0
3414,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,15.0
3415,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,16.0
3416,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,17.0
3417,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,18.0
3418,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,19.0
3419,18.0,2.0,16.0,942.0,42.76550721105343,280.46483574093565,32.4,8.1,20.0
3420,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,1.0
3421,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,2.0
3422,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,3.0
3423,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,4.0
3424,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,5.0
3425,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,6.0
3426,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,7.0
3427,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,8.0
3428,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,9.0
3429,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,10.0
3430,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,11.0
3431,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,12.0
3432,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,13.0
3433,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,14.0
3434,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,15.0
3435,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,16.0
3436,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,17.0
3437,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,18.0
3438,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,19.0
3439,24.0,6.0,13.0,824.0,37.794126468855424,353.48959030673797,20.8,12.7,20.0
